timestep,incidence,aPosterior,bPosterior,MeanR,StdR,RQuantile025,RQuantile05,RQuantile25,Rmedian,RQuantile75,RQuantile95,RQuantile975
44,62.3,172.8,0.09223700105786427,15.938553782798946,1.2124868667844833,13.650654517227453,13.997988210413727,15.104854186971926,15.907818681848894,16.7387527945695,17.983962603819386,18.401105290840032
45,88.9,257.1,0.056288972763180685,14.471894897413755,0.9025564235615058,12.756819354538564,13.020004676861943,13.853336678509017,14.453136237338104,15.070005671017523,15.987773829283539,16.293569111668514
46,102.9,351.0,0.03581246923632112,12.570176701948714,0.6709463960955888,11.289387382442854,11.48729985237077,12.111359516479311,12.558241229704045,13.015983580671442,13.69376708658086,13.91879188196627
47,130.0,464.7,0.023411550438425317,10.879347488736244,0.504680485524955,9.912549474783198,10.062743281707288,10.534826028811247,10.871544634531057,11.215363277717005,11.722568206833651,11.890487273365185
48,145.3,589.6,0.015622241265892154,9.210873450370014,0.37933426856966257,8.482297390592802,8.595930983413293,8.95225730316544,9.205666560323312,9.463813652684985,9.843577228133242,9.969039202673107
49,180.1,744.1,0.010665348662692356,7.936085939909382,0.2909314757227621,7.3760386816054195,7.463685921129867,7.737966041219258,7.932531106952736,8.130330741634621,8.420611887420964,8.516334677790924
50,235.1,945.6000000000001,0.007477687403707068,7.070901208945404,0.22994344718427645,6.627344116315959,6.696976536799773,6.914478045673803,7.068408802742771,7.2246074003764935,7.453327741920248,7.528622251342434
51,228.0,1111.3000000000002,0.005390775574645408,5.990768896103443,0.17970779236989107,5.643681456660688,5.698272194748333,5.868598297474604,5.988972066763096,6.110980763890311,6.289394767121338,6.3480674525200005
52,429.3,1451.7,0.003986079873246905,5.786592151992533,0.15187435106608993,5.49271712183605,5.539067661236514,5.683443107347194,5.785263512953144,5.888292834696866,6.038648762184067,6.088017662624975
53,540.9,1889.6999999999998,0.0030157959224516788,5.698949554656937,0.13109869880815828,5.44486906650503,5.4850394710437955,5.6099854240832165,5.697944320879742,5.786817866283435,5.916288587464511,5.958742665355986
54,679.3,2439.0,0.0023255467160974183,5.672008440561603,0.11484999173976841,5.449117273436748,5.484428332083925,5.594126563568309,5.67123327715997,5.749045299060599,5.862232704396808,5.899304774623372
55,870.9,3164.6,0.0018129295969167172,5.7371970024026435,0.10198595123347932,5.539030835122073,5.570482023057352,5.668083096936867,5.736592703854417,5.805652150525726,5.905973299995007,5.938797334845232
56,1114.3,4098.8,0.0014183930875135639,5.813709587100596,0.09080817964894364,5.637076046700315,5.665154136866423,5.752205417912986,5.813236796240939,5.874698357102152,5.9638777700885335,5.9930299507314375
57,1488.4,5352.1,0.0011090009852088955,5.935484172936531,0.08113234740520218,5.777520680141138,5.802666788182138,5.880561606225178,5.935114510034749,5.990003761858135,6.069562511198397,6.095548424596136
58,1891.7,7015.8,0.0008649126568221168,6.068054217732607,0.07244540630847314,5.926884802326526,5.949385866100312,6.01903465771673,6.067765915948968,6.116759493203025,6.187705992532182,6.2108620254790186
59,2310.4,8896.9,0.0006724116993523023,5.982379647967498,0.06342414418232582,5.858708707043533,5.878439886607583,5.939479419085361,5.982155512227345,6.025035541041388,6.087083956262308,6.107324332033543
60,2518.3,10874.3,0.0005209658162662459,5.665138575824037,0.054326269358530105,5.559155334587129,5.57607697002505,5.62840202416117,5.66496492149831,5.7016858226019576,5.754792531902773,5.772108679144979
61,2725.4,12920.4,0.0004028039419495991,5.2043880515656,0.04578589327081014,5.115031473939744,5.129306653195633,5.173433186288637,5.204253784200786,5.235196548609703,5.279927447769855,5.29450765882113
62,3112.0,15161.499999999998,0.00031215060429311584,4.732671386990075,0.03843574161336933,4.657634806602087,4.669628176920745,4.7066904704373025,4.732567337195338,4.758538876212843,4.79606952007353,4.808299273299182
63,3389.9,17437.1,0.00024386409188709008,4.252282556644378,0.03220215868732087,4.18939877860085,4.199453721331916,4.230518450205093,4.252201268890008,4.273958049215305,4.3053886716340966,4.315628285966369
64,3570.9,19519.600000000002,0.00019297980669867902,3.7668886348355355,0.026961703221532806,3.714227685799652,3.722650562038304,3.7486683498065028,3.7668243084285944,3.7850387959864515,3.811346130655676,3.8199151453075064
65,4088.3,21716.2,0.00015510548308303042,3.368301691727705,0.022856991513863202,3.3236499006872027,3.3307936723513896,3.3528568336249496,3.3682499900410976,3.3836901884792523,3.405986070092489,3.4132472990241016
66,4431.9,23837.699999999997,0.00012679328604516503,3.0224603147588303,0.019576201757475223,2.984211897850356,2.9903325730894723,3.0092334313101845,3.022418050435217,3.0356411247662893,3.0547322237405363,3.0609489162102057
67,5068.9,26388.300000000003,0.00010546915587142172,2.783151725881838,0.01713291169623097,2.749671842803219,2.7550306819527584,2.7715766697640305,2.783116569575498,2.794688457189758,2.8113926910508007,2.816831399258261
68,5317.4,28980.300000000003,8.922581192953944e-05,2.585790797461632,0.015189446447565015,2.5561046298895054,2.5608572102949303,2.575529524593904,2.58576105558514,2.5960196479285984,2.6108258367720314,2.6156459855946452
69,5404.1,31272.4,7.665839437904422e-05,2.3972919723792225,0.013556273583118748,2.3707948459917065,2.375037552997514,2.388134530091647,2.3972664196295175,2.4064215589415157,2.419633554425383,2.423934312880127
70,5546.0,33428.5,6.674188040398964e-05,2.2310809490847676,0.012202726657408796,2.2072273217278693,2.211047265174227,2.2228382536344418,2.2310587018307384,2.239299392216503,2.2511905203240534,2.255061005706257
71,5792.7,35650.299999999996,5.877382257665297e-05,2.095304407004451,0.011097254140613286,2.0736099097762777,2.07708452307879,2.0878087825376537,2.0952848157628248,2.1027786745409154,2.113591118367669,2.117110239605806
72,5836.6,37398.6,5.229008579041522e-05,1.9555760024414226,0.010112232045267714,1.9358059649393022,1.9389726415680844,1.9487459382798848,1.9555585724404445,1.9623870656975957,1.9722388185711581,1.9754450931701126
