timestep,incidence,aPosterior,bPosterior,MeanR,StdR,RQuantile025,RQuantile05,RQuantile25,Rmedian,RQuantile75,RQuantile95,RQuantile975
44,7.0,13.9,3.415542930900806,47.47604673952121,12.734067528809792,25.890802736756417,28.64317210298076,38.38296321973964,46.34251440433475,55.3355764483944,70.17693184391285,75.49703626493682
45,15.4,29.3,2.0160456152279362,59.07013652617853,10.912748954068254,39.64990454201142,42.33716845961971,51.39009648006595,58.39949745603107,66.01968935856438,78.09111706056962,82.29988902651478
46,24.0,53.3,1.0288838408251815,54.83950871598217,7.51155671992602,41.114457740779066,43.09605044550861,49.60369354859577,54.496931358153915,59.70203726661308,67.75164180642963,70.51093354873552
47,28.3,81.5,0.49489661420310893,40.33407405755338,4.467795506522274,32.05508679878603,33.27711979885723,37.23749288689537,40.16922900505008,43.25100538582648,47.953364905280694,49.54971619296022
48,33.0,113.5,0.2391392807670897,27.142308367064683,2.547703299298882,22.37911233702773,23.0920001494814,25.383245367290918,27.06263702629479,28.814537581696726,31.464394874670234,32.35821947092147
49,36.3,148.1,0.12234077505223707,18.11866878523631,1.488842497412196,15.318136525279535,15.741239447335065,17.093477546467184,18.077904884540153,19.09942928474871,20.63515220269019,21.15083911260994
50,41.6,186.6,0.06792640616245182,12.67506738991351,0.9278856479457548,10.921610972356374,11.188412578344241,12.037492037732793,12.652432459148491,13.287970915335052,14.23893406453166,14.557147523464765
51,37.7,217.3,0.04096054914962788,8.900727330214139,0.603803510487205,7.756554625492391,7.931384835970443,8.486369668181435,8.887077543500368,9.300206607478183,9.916631545087784,10.12246612849498
52,64.3,266.2,0.026568259750269833,7.072470745521829,0.4334780730823746,6.248306544028206,6.37488356375462,6.775468320993648,7.063616633112398,7.3598219184190885,7.800260662975179,7.946949745956507
53,74.3,316.5,0.018346218131853675,5.806578038731688,0.3263874190256154,5.184420396508372,5.28034911548358,5.583227134288771,5.800463779014969,6.023264120142652,6.353663575219405,6.463481125999945
54,98.0,386.20000000000005,0.013342612352547096,5.152916890553689,0.26220864317476306,4.6517492251643215,4.729339653292827,4.973719444936512,5.1484700361866755,5.327266995960658,5.591662938356456,5.679354835149578
55,117.0,470.2,0.010098724740764498,4.748420373107467,0.21898171225344495,4.328867728919158,4.394059487807343,4.598942075978551,4.745054556103767,4.894229686019904,5.114262479442343,5.1871001635111345
56,139.4,573.3000000000001,0.007870701544974124,4.512273195733666,0.1884535900772556,4.150421276091734,4.206833301563414,4.38377368952462,4.509649899910228,4.6379130937265,4.826661460946745,4.889032760581635
57,167.4,699.1,0.006258534115901611,4.375341200426816,0.1654787665278574,4.05697664900289,4.106757083080409,4.262619531719047,4.3732551993155635,4.48578893948572,4.651040901676545,4.705560109913293
58,211.6,873.0,0.005041282035735644,4.4010392171972175,0.14895260972612864,4.113901272083691,4.158933316984465,4.299677279807182,4.399358903967124,4.5005694490483314,4.648876845944722,4.697726105689328
59,242.6,1051.3,0.004092850317374357,4.302813538655662,0.13270558299216165,4.0466133680505685,4.086883770730681,4.21257690043338,4.301449332144629,4.391563051714076,4.523396756522691,4.566766289263017
60,303.7,1280.7,0.003335601229997892,4.2719044952583,0.11937072458864069,4.041117346964092,4.077471671215676,4.190795596182928,4.270792679643494,4.351801396283889,4.470129834357611,4.509009937745704
61,359.3,1542.0,0.0027223769642209777,4.197905278828747,0.10690313666616626,3.990969288369766,4.023626525720684,4.12531411431799,4.196997854722697,4.26950725082564,4.3752793448430225,4.409998043466664
62,383.6,1808.6,0.0022242594179320814,4.022795583271963,0.09459249950449687,3.839513313983634,3.8684795152233313,3.9585962232411336,4.022054187763706,4.086186738476617,4.179640623089688,4.210291112721293
63,432.3,2101.5,0.0018200984054155519,3.824936798980782,0.08343717018595602,3.6631336298683888,3.6887373828571386,3.7683334750103064,3.8243301166233294,3.880878769468658,3.9632056664621547,3.9901876732241357
64,493.0,2427.1000000000004,0.0014939220979467746,3.625898323926617,0.0735989784645286,3.483067121734688,3.5056940245168775,3.575988867682154,3.625400362054164,3.6752649436919307,3.7478012181924245,3.7715593876883706
65,634.3,2849.8,0.0012327162893841117,3.5129948814868417,0.06580673229185474,3.3851875682643935,3.405457773800957,3.4683877837061394,3.5125839846025837,3.5571540531268355,3.6219335967077986,3.6431372775032065
66,718.1,3325.2999999999997,0.0010244767962396335,3.406692690535653,0.05907687883912744,3.291877505788574,3.3101057783991674,3.3666619895368686,3.4063512043565485,3.4463511308204726,3.5044444435250424,3.5234485057367597
67,902.7,3924.3,0.0008578471027035896,3.366449385139697,0.05373917427203705,3.2619373912425305,3.2785466881276433,3.3300486850667235,3.366163440423864,3.4025383709884114,3.4553274657183626,3.472586374072384
68,1062.1,4627.1,0.0007229343985762989,3.345089755652393,0.049176014993961244,3.2493930836632496,3.2646154882155187,3.311790994805627,3.3448487806059837,3.3781258243977583,3.4263860108372572,3.4421558652426647
69,1165.1,5408.6,0.0006120960139611789,3.3105825011104324,0.04501549014305327,3.2229349336919717,3.2368882239192462,3.28010982632638,3.3103784713414037,3.340832758473755,3.384972742243469,3.399389550192757
70,1215.1,6191.4,0.0005196899058101374,3.217608082832885,0.040892033961413055,3.137954524831059,3.150643417035816,3.1899332148941473,3.2174348545224016,3.2450941106064897,3.2851636459472964,3.298246081046447
71,1289.6,6988.0,0.0004418929257412785,3.087947765080054,0.036939711320575684,3.015966706162212,3.027439604736901,3.062952671023057,3.087800468687311,3.1127822878820393,3.148958366593281,3.16076589575254
